scenario_id,exec_num,frame,scenario_status,ego_id,c_x,c_y,c_speed,c_acceleration,target_speed,c_steer,c_throttle,c_brake,perceived_c_x,perceived_c_y,perceived_c_speed,gaze_direction,preceding_id,a_x,a_y,a_speed
0,10,5,ScenarioState.PENDING,50.0,-330.75213623046875,466.18218994140625,0.7839999794960022,0.7839999794960022,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,6,ScenarioState.PENDING,50.0,-330.75213623046875,466.18218994140625,1.1760001182556152,1.1760001182556152,2.8999536,0.0,0.0,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,7,ScenarioState.PENDING,50.0,-330.75213623046875,466.18218994140625,1.5680001974105835,1.5680001974105835,2.8999536,0.0,0.0,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,8,ScenarioState.PENDING,50.0,-330.75213623046875,466.18218994140625,1.9600002765655518,1.9600002765655518,2.8999536,0.0,0.0,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,9,ScenarioState.PENDING,50.0,-330.75213623046875,466.18218994140625,2.3520004749298096,2.3520004749298096,2.8999536,0.10000000149011612,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,10,ScenarioState.PENDING,50.0,-330.75213623046875,466.18218994140625,2.744000196456909,2.744000196456909,2.8999536,0.20000000298023224,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,11,ScenarioState.PENDING,50.0,-330.75213623046875,466.18218994140625,3.1359996795654297,3.1359996795654297,2.8999536,0.30000001192092896,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,12,ScenarioState.PENDING,50.0,-330.75213623046875,466.18218994140625,3.52799916267395,3.52799916267395,2.8999536,0.330524206161499,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,13,ScenarioState.PENDING,50.0,-330.75213623046875,466.18218994140625,3.9199986457824707,3.9199986457824707,2.8999536,0.3308618366718292,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,14,ScenarioState.PENDING,50.0,-330.75213623046875,466.18212890625,3.877551555633545,3.877551555633545,2.8999536,0.33119943737983704,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,15,ScenarioState.PENDING,50.0,-330.7522277832031,466.18194580078125,2.164222002029419,2.164222002029419,2.904402219883254,0.33151471614837646,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,16,ScenarioState.PENDING,50.0,-330.7523498535156,466.1814270019531,0.1499449461698532,0.1499449461698532,2.9023441270852004,0.33186060190200806,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,17,ScenarioState.PENDING,50.0,-330.7522888183594,466.1807556152344,0.2601770758628845,0.2601770758628845,2.922691444319961,0.33211666345596313,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,18,ScenarioState.PENDING,50.0,-330.7522888183594,466.1806640625,0.29889580607414246,0.29889580607414246,2.9084330018824325,0.3324310779571533,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,19,ScenarioState.PENDING,50.0,-330.75238037109375,466.18072509765625,0.2924817204475403,0.2924817204475403,2.9008293132562124,0.33248403668403625,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,20,ScenarioState.PENDING,50.0,-330.75244140625,466.18084716796875,0.261105477809906,0.261105477809906,2.902481917735501,0.3325079381465912,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,21,ScenarioState.PENDING,50.0,-330.75244140625,466.1810302734375,0.21860367059707642,0.21860367059707642,2.903652029760237,0.33251112699508667,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,22,ScenarioState.PENDING,50.0,-330.7525329589844,466.18115234375,0.17385177314281464,0.17385177314281464,2.9037450296387957,0.3325158357620239,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,23,ScenarioState.PENDING,50.0,-330.75262451171875,466.1812744140625,0.13207396864891052,0.13207396864891052,2.903353908604849,0.3325425386428833,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,24,ScenarioState.PENDING,50.0,-330.7526550292969,466.1813659667969,0.09594526886940002,0.09594526886940002,2.902792553515605,0.33254873752593994,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,25,ScenarioState.PENDING,50.0,-330.752685546875,466.1815185546875,0.06643588095903397,0.06643588095903397,2.902218738952397,0.3325439691543579,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
0,10,26,ScenarioState.PENDING,50.0,-330.7527160644531,466.181640625,0.043468132615089417,0.043468132615089417,2.90170503423201,0.3325573801994324,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47.0,67.46499633789062,0.9599999785423279,39.5500602722168
